P6020,P6040,P5502,P6071,P6080,P1895,P1896,P1897,P1898,P1899,P3175,prom_satisfaccion,num_ninxs,num_adultxs,num_abuelxs,P6160,P8586,P8587,P6090,P6100,P8551,P799S2,P799S3,P799S1,P799S4,P799S5,P3176,P1930,P3008S1,P3008S2,P1707,P3003,P5452,P6161S1,P6426,P3193,dinero_trabajo,dinero_extra
2,70,2,1,5,5,5,5,7,4,6,5.33,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,300000
2,70,2,1,5,5,5,5,7,4,6,5.33,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
2,70,2,1,5,5,5,5,7,4,6,5.33,2,2,1,1,2,7,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,300000
2,70,2,1,5,5,5,5,7,4,6,5.33,2,2,1,1,2,7,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,70,2,1,5,5,5,5,7,4,6,5.33,2,2,1,1,2,7,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,300000
2,70,2,1,5,5,5,5,7,4,6,5.33,2,2,1,1,2,7,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,1,0,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,1,0,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,1,0,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,72,2,1,5,6,4,7,3,6,7,5.5,2,2,1,1,1,0,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,83,6,1,6,8,5,5,7,4,8,6.17,1,2,2,1,2,3,1,1,70300,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,80,6,1,6,8,6,6,7,5,6,6.33,1,2,2,2,2,3,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,60,2,1,5,7,6,7,7,6,7,6.67,1,1,5,1,2,3,1,1,40000,2,2,2,2,2,0,2,1,2,1,2,2,0,276,2,0,600000
2,62,4,-1,5,7,8,6,8,6,4,6.5,2,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,1,2,1,2,2,0,0,2,200000,200000
1,63,2,1,6,6,7,6,6,7,7,6.5,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,900000,0
2,70,3,-1,5,7,5,5,3,6,6,5.33,1,1,2,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,80,3,-1,5,8,6,5,8,5,5,6.17,3,1,3,2,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,300000,0
1,89,3,-1,5,8,6,5,3,5,3,5.0,1,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,66,4,-1,5,8,8,8,6,8,5,7.17,1,1,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,63,2,1,6,5,6,3,6,5,5,5.0,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,450000,0
2,67,2,1,6,6,3,7,8,0,5,4.83,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,80000
1,64,2,1,6,2,0,0,8,0,0,1.67,1,1,3,1,2,10,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,63,6,1,6,6,6,6,6,6,6,6.0,2,1,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,800000,0
1,69,2,1,6,10,0,7,10,8,8,7.17,2,2,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,500000,0
2,69,2,1,6,10,10,10,10,10,10,10.0,2,2,1,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,61,2,1,1,7,5,7,7,5,6,6.17,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,40000,0
1,63,4,-1,6,10,0,6,8,0,4,4.67,2,1,2,1,2,4,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,75,5,-1,6,7,6,6,7,7,7,6.67,2,1,2,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,360000,0
2,73,3,-1,6,5,5,5,5,5,5,5.0,1,1,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,180000,0
2,69,4,-1,6,5,5,5,5,5,4,4.83,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,60,2,1,6,10,2,6,10,4,10,7.0,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,24,2,0,0
1,70,4,-1,6,7,10,8,6,0,10,6.83,2,1,3,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,77,3,-1,1,5,5,5,5,5,5,5.0,3,1,1,2,2,1,1,3,0,2,2,2,2,2,0,1,1,2,2,2,2,0,0,2,0,0
2,65,3,-1,1,7,2,7,5,7,6,5.67,2,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,61,6,1,6,6,6,7,8,6,7,6.67,1,1,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,1300000,0
1,84,2,1,6,6,3,7,7,6,5,5.67,4,2,5,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,100000,0
2,62,2,1,6,7,3,8,8,4,5,5.83,4,2,5,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,350000,0
1,60,2,1,6,8,6,8,8,7,8,7.5,2,1,1,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,300000,0
1,71,6,1,6,5,3,6,5,6,6,5.17,2,2,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,300000,0
2,66,6,1,6,6,3,6,5,6,6,5.33,2,2,3,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,24,2,50000,0
1,66,2,1,6,5,3,6,6,6,6,5.33,1,1,3,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,100000,0
1,61,2,1,6,6,4,6,6,6,8,6.0,2,2,1,1,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,300000,0
2,61,2,1,6,5,10,6,6,6,8,6.83,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,66,2,1,5,8,7,7,8,8,6,7.33,5,1,3,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,200000,0
2,63,2,2,6,5,3,6,6,6,6,5.33,1,1,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,700000
2,70,3,-1,6,5,1,5,5,6,6,4.67,1,1,2,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,69,4,-1,6,6,6,6,6,6,6,6.0,1,1,2,1,2,4,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,300000,0
1,61,2,1,6,6,5,3,3,5,4,4.33,1,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,300000,0
2,62,2,2,6,6,5,4,4,6,6,5.17,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,1,1,2,1,2,2,0,0,2,0,100000
1,71,3,-1,6,2,4,4,5,6,4,4.17,3,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,100000
2,75,3,-1,6,9,5,8,6,6,7,6.83,2,1,2,1,2,11,1,1,110000,2,1,2,2,2,450000,1,2,2,2,2,2,0,0,2,0,3500000
1,64,2,1,5,6,1,6,5,5,5,4.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,250000
1,82,2,1,6,7,10,8,8,7,7,7.83,1,2,1,1,2,9,1,1,109800,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,21600000
2,61,2,1,6,7,10,7,8,7,7,7.67,1,2,1,1,2,5,1,1,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,76,2,1,6,10,10,10,10,10,10,10.0,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,500000,0
2,72,2,1,6,10,10,0,10,1,10,6.83,1,2,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,86,3,-1,6,8,8,7,8,8,8,7.83,3,1,6,1,2,3,1,1,99000,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,62,2,1,6,8,8,8,8,8,8,8.0,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,700000,0
2,67,3,-1,6,9,8,8,9,9,9,8.67,2,1,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,73,4,-1,5,9,3,5,6,5,5,5.5,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,700000
2,66,4,-1,6,9,3,9,9,2,8,6.67,1,1,3,1,2,5,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
2,74,3,-1,6,6,1,2,6,6,7,4.67,2,1,3,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,65,2,1,1,9,5,8,8,7,7,7.33,1,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,400000
1,62,6,1,6,6,8,8,9,8,7,7.67,1,2,1,1,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,200000
2,61,6,1,6,10,2,10,10,5,10,7.83,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,35000,0
1,62,6,1,1,10,7,10,9,10,10,9.33,5,1,4,1,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,1,0,0
1,60,2,1,1,10,10,8,8,8,10,9.0,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,69,2,1,1,8,7,7,8,7,9,7.67,1,1,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,60000,0
1,62,4,-1,1,7,6,9,9,8,8,7.83,2,1,3,1,2,3,1,3,0,2,2,2,2,2,0,2,1,2,1,2,2,0,0,2,200000,0
2,67,3,-1,1,8,5,6,8,6,9,7.0,1,1,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,66,4,-1,1,3,3,6,7,3,7,4.83,1,1,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,80,2,1,1,6,0,5,6,6,5,4.67,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,1,60000,0
2,61,2,1,1,8,5,7,8,5,8,6.83,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,200000
1,64,2,1,1,8,7,8,7,7,8,7.5,3,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,400000,0
2,63,2,1,5,8,1,8,2,0,8,4.5,2,2,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,62,2,1,5,9,1,8,1,2,6,4.5,2,2,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,66,2,1,5,9,8,7,3,4,6,6.17,1,2,3,1,2,5,1,1,99000,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,200000
2,64,2,1,5,9,8,7,3,5,7,6.5,1,2,3,1,2,5,1,1,99000,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,200000
2,66,4,-1,5,8,8,8,3,8,7,7.0,2,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
1,60,2,1,5,10,9,9,10,9,9,9.33,1,1,1,1,2,4,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,450000,300000
1,66,6,1,3,10,10,10,10,10,10,10.0,1,1,1,1,2,11,1,1,108000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,1,1000000,0
2,71,5,-1,3,10,10,10,10,10,10,10.0,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,64,2,1,3,10,10,10,10,10,10,10.0,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,750000,0
2,71,3,-1,6,10,10,10,10,10,10,10.0,1,1,4,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
2,68,3,-1,6,9,9,8,8,9,8,8.5,1,1,5,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,61,2,1,6,10,6,3,2,10,10,6.83,1,1,1,1,2,3,1,1,39215,2,2,2,2,2,0,1,1,2,1,1,2,0,240,2,0,1230000
2,67,2,1,6,7,7,8,8,8,8,7.67,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,60,2,1,6,8,6,8,8,7,8,7.5,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,400000,0
2,71,4,-1,6,9,10,7,9,9,10,9.0,1,1,1,1,2,5,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,68,2,1,6,7,3,7,8,6,6,6.17,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,61,2,1,6,9,2,8,8,8,10,7.5,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,150000,0
2,61,2,1,6,9,1,9,9,8,10,7.67,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,20000
1,70,2,1,1,8,10,9,8,4,8,7.83,2,2,1,1,2,5,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,240000
2,66,2,1,5,8,10,6,8,7,7,7.67,2,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
2,69,4,-1,6,8,10,7,7,6,8,7.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,61,6,1,6,5,2,6,5,2,5,4.17,1,1,3,1,2,4,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,200000,0
2,63,4,-1,6,7,4,5,6,6,8,6.0,5,1,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,60,4,-1,6,6,5,7,7,4,7,6.0,1,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1400000
2,75,3,-1,6,9,10,9,10,0,9,7.83,2,1,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,50000
2,62,5,-1,6,7,10,5,7,7,7,7.17,3,1,2,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,900000
2,80,3,-1,6,8,6,7,8,5,5,6.5,2,1,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,60,4,-1,6,7,5,5,5,5,6,5.5,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,200000
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,98,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,98,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,98,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,70,3,-1,6,7,5,6,5,5,5,5.5,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,98,0
1,82,5,-1,6,6,5,4,5,4,6,5.0,2,3,3,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,82,5,-1,6,6,5,4,5,4,6,5.0,2,3,3,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,82,5,-1,6,6,5,4,5,4,6,5.0,2,3,3,1,1,0,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,82,5,-1,6,6,5,4,5,4,6,5.0,2,3,3,1,1,0,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,79,5,-1,6,7,5,7,5,6,5,5.83,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,98,0
1,79,5,-1,6,7,5,7,5,6,5,5.83,2,3,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,1,1,0,2,98,0
1,68,2,1,6,7,6,8,9,8,7,7.5,6,1,6,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,150000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,4,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,73500,2,2,2,2,2,0,2,2,2,1,2,2,0,8,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,10,2,0,0
1,60,6,1,6,7,8,7,7,8,7,7.33,2,1,8,1,2,5,1,1,75300,2,2,2,2,2,0,2,2,2,1,2,2,0,8,2,0,0
1,69,6,1,5,7,5,7,5,5,5,5.67,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,1,1,2,2,2,2,0,0,2,98,0
2,64,6,1,6,7,5,7,5,5,5,5.67,1,2,2,1,2,3,1,3,0,2,2,2,2,2,0,1,1,2,2,2,2,0,0,2,98,0
2,70,3,-1,6,7,5,7,5,5,5,5.67,1,1,1,1,2,4,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,2400000
2,66,2,1,6,8,5,8,8,5,7,6.83,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,100000
1,63,2,1,6,8,8,7,8,7,7,7.5,1,1,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,750000,0
2,67,3,-1,5,10,10,7,10,10,10,9.5,2,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,66,2,1,5,9,8,6,10,9,9,8.5,1,1,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,120000,0
2,62,2,1,5,9,8,6,10,8,9,8.33,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,300000
1,63,2,1,5,10,7,5,10,8,10,8.33,3,2,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,350000,0
2,60,2,1,5,10,6,10,10,10,10,9.33,3,2,2,1,2,1,1,3,0,2,2,2,2,2,0,2,1,2,1,1,2,0,0,2,60000,0
2,62,2,1,5,9,10,7,10,9,9,9.0,2,1,4,2,2,1,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,0,2,0,0
1,60,6,1,5,9,6,8,10,9,9,8.5,3,3,1,1,2,4,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,250000,0
1,83,3,-1,5,9,6,6,10,8,8,7.83,3,3,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,72,5,-1,6,8,4,2,8,7,8,6.17,3,3,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,62,2,1,5,8,8,8,8,8,8,8.0,3,1,6,2,2,1,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,300,2,0,200000
1,74,5,-1,1,10,6,10,10,10,10,9.33,1,1,3,2,2,1,2,9,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,100000,0
2,85,3,-1,6,9,4,6,10,10,7,7.67,3,1,4,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,72,6,1,5,10,5,4,10,7,10,7.67,1,1,2,1,2,4,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,61,2,1,6,8,4,9,9,7,8,7.5,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,300000,0
2,61,2,1,1,8,8,8,8,8,8,8.0,4,1,5,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,60,6,1,5,5,5,5,5,6,5,5.17,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,500000,0
1,80,2,1,6,10,10,10,10,10,10,10.0,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,69,2,1,6,10,10,10,10,10,10,10.0,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,66,3,-1,6,9,4,8,8,8,8,7.5,1,2,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,93,3,-1,6,9,10,7,8,8,8,8.33,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,60,3,-1,6,10,10,10,10,10,10,10.0,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
